date,campaign_id,channel,campaign_type,region,impressions,clicks,spend,conversions
2026-06-10,C002,Social,Performance,West,693561,29161,8393.71,2553
2026-06-10,C003,Display,Awareness,North,617581,32812,5605.57,2336
2026-06-10,C003,Display,Awareness,South,543638,26485,5561.47,2195
2026-06-10,C003,Display,Awareness,East,391289,12394,4576.88,1033
2026-06-10,C003,Display,Awareness,West,375411,17737,4789.0,1467
2026-06-10,C004,Email,Retention,North,222433,10646,2220.91,958
2026-06-10,C004,Email,Retention,South,242102,13060,2219.38,1022
2026-06-10,C004,Email,Retention,East,257461,7419,2407.81,525
2026-06-10,C004,Email,Retention,West,218515,7374,2545.07,441
2026-06-10,C005,Affiliate,Performance,North,325445,10618,3301.95,693
2026-06-10,C005,Affiliate,Performance,South,324655,14473,3434.29,866
2026-06-10,C005,Affiliate,Performance,East,390966,14432,3431.04,1139
2026-06-10,C005,Affiliate,Performance,West,286040,11359,3378.63,658
2026-06-11,C001,Search,Performance,North,875435,25480,9625.84,2102
2026-06-11,C001,Search,Performance,South,1051263,38759,9164.04,3100
2026-06-11,C001,Search,Performance,East,916734,37002,11441.25,2448
2026-06-11,C001,Search,Performance,West,766602,28968,9412.34,1745
2026-06-11,C002,Social,Performance,North,669489,19677,6956.04,1192
2026-06-11,C002,Social,Performance,South,857298,46765,8718.0,2752
2026-06-11,C002,Social,Performance,East,604440,30993,7760.09,2354
2026-06-11,C002,Social,Performance,West,635851,21803,6962.08,1458
2026-06-11,C003,Display,Awareness,North,582661,26273,5605.11,2284
2026-06-11,C003,Display,Awareness,South,431025,18767,5053.96,1377
2026-06-11,C003,Display,Awareness,East,491768,25309,4882.19,1799
2026-06-11,C003,Display,Awareness,West,450294,18228,5797.91,1254
2026-06-11,C004,Email,Retention,North,236148,9206,2500.93,747
2026-06-11,C004,Email,Retention,South,193691,6315,2447.46,579
2026-06-11,C004,Email,Retention,East,271688,13637,2573.39,909
2026-06-11,C004,Email,Retention,West,244624,10173,2179.46,842
2026-06-11,C005,Affiliate,Performance,North,373288,10708,3288.17,698
2026-06-11,C005,Affiliate,Performance,South,399376,17395,3713.57,1539
2026-06-11,C005,Affiliate,Performance,East,320630,8364,2866.0,746
2026-06-11,C005,Affiliate,Performance,West,314415,15866,3732.7,960
2026-06-12,C001,Search,Performance,North,997336,47270,10616.56,4121
2026-06-12,C001,Search,Performance,South,1028968,54288,9850.38,3956
2026-06-12,C001,Search,Performance,East,885816,27060,9102.29,1530
2026-06-12,C001,Search,Performance,West,707853,35355,9260.3,2780
2026-06-12,C002,Social,Performance,North,610127,33196,7841.46,2644
2026-06-12,C002,Social,Performance,South,579793,26306,7041.58,2250
2026-06-12,C002,Social,Performance,East,654302,21830,8074.89,1282
2026-06-12,C002,Social,Performance,West,591813,19033,7093.1,1745
2026-06-12,C003,Display,Awareness,North,497180,25833,5163.04,2451
2026-06-12,C003,Display,Awareness,South,509011,27549,4841.48,2382
2026-06-12,C003,Display,Awareness,East,518643,18423,5142.01,1214
2026-06-12,C003,Display,Awareness,West,476321,25247,4855.67,1423
2026-06-12,C004,Email,Retention,North,295990,15664,2606.51,1339
2026-06-12,C004,Email,Retention,South,253757,7898,2648.38,606
2026-06-12,C004,Email,Retention,East,266984,8238,2504.82,650
2026-06-12,C004,Email,Retention,West,218498,5522,2474.87,347
2026-06-12,C005,Affiliate,Performance,North,376249,13685,3317.97,757
2026-06-12,C005,Affiliate,Performance,South,283474,8101,3282.71,478
2026-06-12,C005,Affiliate,Performance,East,304067,10896,3682.37,974
2026-06-12,C005,Affiliate,Performance,West,309327,16230,3363.22,1215
2026-06-13,C001,Search,Performance,North,940364,26033,12067.25,2110
2026-06-13,C001,Search,Performance,South,929378,45272,9837.02,4149
2026-06-13,C001,Search,Performance,East,1145457,62368,12053.91,5503
2026-06-13,C001,Search,Performance,West,983842,32102,8826.11,2757
2026-06-13,C002,Social,Performance,North,811324,20752,7194.46,1942
2026-06-13,C002,Social,Performance,South,592144,29360,7313.09,1938
2026-06-13,C002,Social,Performance,East,684303,24253,6952.86,1971
2026-06-13,C002,Social,Performance,West,556023,14974,7352.29,883
2026-06-13,C003,Display,Awareness,North,709254,22940,6417.02,1788
2026-06-13,C003,Display,Awareness,South,578289,19468,5469.26,1389
2026-06-13,C003,Display,Awareness,East,384363,11371,5054.8,910
2026-06-13,C003,Display,Awareness,West,443710,13617,5692.63,932
2026-06-13,C004,Email,Retention,North,236277,10079,2318.59,644
2026-06-13,C004,Email,Retention,South,332027,13200,3049.25,1160
2026-06-13,C004,Email,Retention,East,282161,15230,2666.44,1150
2026-06-13,C004,Email,Retention,West,243987,11629,2597.05,1049
2026-06-13,C005,Affiliate,Performance,North,415836,13023,3888.21,1000
2026-06-13,C005,Affiliate,Performance,South,326865,11578,3976.76,1068
2026-06-13,C005,Affiliate,Performance,East,400807,11471,4060.12,780
2026-06-13,C005,Affiliate,Performance,West,345517,10578,3543.06,920
2026-06-14,C001,Search,Performance,North,1073610,35910,10233.58,2003
2026-06-14,C001,Search,Performance,South,881907,47356,9124.86,3345
2026-06-14,C001,Search,Performance,East,1120619,52193,10902.63,4045
2026-06-14,C001,Search,Performance,West,1180287,53898,10354.82,4894
2026-06-14,C002,Social,Performance,North,753585,25700,8700.26,2218
2026-06-14,C002,Social,Performance,South,743687,31147,8561.1,2023
2026-06-14,C002,Social,Performance,East,669170,27610,8113.48,1830
2026-06-14,C002,Social,Performance,West,772921,27474,8789.32,1580
2026-06-14,C003,Display,Awareness,North,507169,18099,5029.43,1483
2026-06-14,C003,Display,Awareness,South,681935,31175,6546.41,1856
2026-06-14,C003,Display,Awareness,East,378738,14181,4973.45,1025
2026-06-14,C003,Display,Awareness,West,579925,26760,6190.04,1802
2026-06-14,C004,Email,Retention,North,256717,10791,2505.22,744
2026-06-14,C004,Email,Retention,South,264666,10883,2564.41,802
2026-06-14,C004,Email,Retention,East,331833,11172,3272.52,677
2026-06-14,C004,Email,Retention,West,215988,9542,2657.82,857
2026-06-14,C005,Affiliate,Performance,North,365774,18279,3474.82,1649
2026-06-14,C005,Affiliate,Performance,South,375976,19107,3787.29,1062
2026-06-14,C005,Affiliate,Performance,East,357916,14023,3773.31,945
2026-06-14,C005,Affiliate,Performance,West,437379,13170,3982.83,910
2026-06-15,C001,Search,Performance,North,1439056,73807,12815.45,5002
2026-06-15,C001,Search,Performance,South,1205629,32936,12245.54,2151
2026-06-15,C001,Search,Performance,East,1239925,43911,11271.28,3402
2026-06-15,C001,Search,Performance,West,1006403,39015,10899.45,3658
2026-06-15,C002,Social,Performance,North,873891,23450,9519.25,1748
2026-06-15,C002,Social,Performance,South,808559,22609,7519.12,1306
2026-06-15,C002,Social,Performance,East,945433,39661,9094.22,2924
2026-06-15,C002,Social,Performance,West,905955,43486,8196.24,3804
2026-06-15,C003,Display,Awareness,North,616408,31400,6605.28,2890
2026-06-15,C003,Display,Awareness,South,532994,14149,7017.49,1320
2026-06-15,C003,Display,Awareness,East,606267,17322,6695.25,1008
2026-06-15,C003,Display,Awareness,West,491056,15957,6043.0,1189
2026-06-15,C004,Email,Retention,North,302800,12470,3158.36,944
2026-06-15,C004,Email,Retention,South,165578,4148,2197.43,244
2026-06-15,C004,Email,Retention,East,248520,12883,2987.14,1187
2026-06-15,C004,Email,Retention,West,311567,16566,2732.19,1091
2026-06-15,C005,Affiliate,Performance,North,408822,21116,3811.92,1880
2026-06-15,C005,Affiliate,Performance,South,402970,19245,4364.24,1133
2026-06-15,C005,Affiliate,Performance,East,532949,27969,4949.15,1871
2026-06-15,C005,Affiliate,Performance,West,487292,14399,4312.63,839
2026-06-16,C001,Search,Performance,North,1232345,61467,13118.88,5174
2026-06-16,C001,Search,Performance,South,941916,50360,11297.06,2892
2026-06-16,C001,Search,Performance,East,1068261,40241,11244.15,2489
2026-06-16,C001,Search,Performance,West,1101751,33920,12334.07,2142
2026-06-16,C002,Social,Performance,North,925088,38917,8652.38,3530
2026-06-16,C002,Social,Performance,South,761795,34798,7582.94,2843
2026-06-16,C002,Social,Performance,East,815366,41416,10481.87,3566
2026-06-16,C002,Social,Performance,West,701427,33697,8270.65,1870
2026-06-16,C003,Display,Awareness,North,724839,18218,6739.85,1367
2026-06-16,C003,Display,Awareness,South,700212,20769,6785.43,1682
2026-06-16,C003,Display,Awareness,East,628383,19201,7773.67,1213
2026-06-16,C003,Display,Awareness,West,513307,16321,6071.2,1155
2026-06-16,C004,Email,Retention,North,284091,13232,2679.12,794
2026-06-16,C004,Email,Retention,South,271000,13912,3521.61,809
2026-06-16,C004,Email,Retention,East,373197,19259,3260.05,1375
2026-06-16,C004,Email,Retention,West,312850,10607,3481.4,648
2026-06-16,C005,Affiliate,Performance,North,368116,19822,4218.29,1548
2026-06-16,C005,Affiliate,Performance,South,475989,17218,4156.98,1262
2026-06-16,C005,Affiliate,Performance,East,317750,16952,3936.13,1601
2026-06-16,C005,Affiliate,Performance,West,315992,9325,4114.68,670
2026-06-17,C001,Search,Performance,North,884751,34235,11036.79,2254
2026-06-17,C001,Search,Performance,South,922150,25662,10352.38,1850
2026-06-17,C001,Search,Performance,East,990324,38508,12692.28,3641
2026-06-17,C001,Search,Performance,West,1277039,68784,12072.14,5928
2026-06-17,C002,Social,Performance,North,952069,38744,9031.2,3563
2026-06-17,C002,Social,Performance,South,1006112,50624,9315.72,4147
2026-06-17,C002,Social,Performance,East,765893,22573,8810.9,1990
2026-06-17,C002,Social,Performance,West,1008872,49873,9301.72,4029
2026-06-17,C003,Display,Awareness,North,410244,20515,5445.09,1200
2026-06-17,C003,Display,Awareness,South,570911,22906,5696.01,1742
2026-06-17,C003,Display,Awareness,East,482968,23508,6230.01,1790
2026-06-17,C003,Display,Awareness,West,454192,11906,5963.54,946
2026-06-17,C004,Email,Retention,North,274048,13426,2819.91,1066
2026-06-17,C004,Email,Retention,South,278425,12081,3314.97,968
2026-06-17,C004,Email,Retention,East,354830,10970,3118.85,1020
2026-06-17,C004,Email,Retention,West,322516,14564,3340.98,858
2026-06-17,C005,Affiliate,Performance,North,512780,13436,4965.13,1032
2026-06-17,C005,Affiliate,Performance,South,321834,17660,4098.18,1605
2026-06-17,C005,Affiliate,Performance,East,441021,16874,4249.58,1370
2026-06-17,C005,Affiliate,Performance,West,411033,14253,4638.54,1025
2026-06-18,C001,Search,Performance,North,1055905,39073,11871.05,3546
2026-06-18,C001,Search,Performance,South,1072029,44304,11300.58,4131
2026-06-18,C001,Search,Performance,East,1093171,39515,12160.58,2481
2026-06-18,C001,Search,Performance,West,919902,43427,11560.5,3726
2026-06-18,C002,Social,Performance,North,908893,28581,9236.35,2588
2026-06-18,C002,Social,Performance,South,969931,26770,8453.71,2395
2026-06-18,C002,Social,Performance,East,1022499,55420,9162.78,3629
2026-06-18,C002,Social,Performance,West,571803,15676,6846.79,1214
2026-06-18,C003,Display,Awareness,North,487493,18113,6255.1,1025
2026-06-18,C003,Display,Awareness,South,666516,20856,6148.19,1420
2026-06-18,C003,Display,Awareness,East,546312,14836,6522.24,1240
2026-06-18,C003,Display,Awareness,West,602498,28909,6648.03,2104
2026-06-18,C004,Email,Retention,North,285208,14849,2717.76,846
2026-06-18,C004,Email,Retention,South,227088,5900,2366.38,435
2026-06-18,C004,Email,Retention,East,315747,13867,2811.69,1280
2026-06-18,C004,Email,Retention,West,331912,9327,3152.46,599
2026-06-18,C005,Affiliate,Performance,North,367186,14372,3873.42,1340
2026-06-18,C005,Affiliate,Performance,South,386858,18789,4189.08,1741
2026-06-18,C005,Affiliate,Performance,East,401345,14220,4231.76,1009
2026-06-18,C005,Affiliate,Performance,West,402516,20041,4500.79,1464
2026-06-19,C001,Search,Performance,North,931142,36909,12030.39,3172
2026-06-19,C001,Search,Performance,South,941205,40797,11613.15,2634
2026-06-19,C001,Search,Performance,East,983036,42217,11150.28,2631
2026-06-19,C001,Search,Performance,West,1087685,40787,12589.6,2820
2026-06-19,C002,Social,Performance,North,1083898,48369,11097.93,3255
2026-06-19,C002,Social,Performance,South,739758,35378,9240.39,3149
2026-06-19,C002,Social,Performance,East,779126,31944,8206.27,2599
2026-06-19,C002,Social,Performance,West,573104,26732,7475.52,1536
2026-06-19,C003,Display,Awareness,North,664495,19584,7141.38,1848
2026-06-19,C003,Display,Awareness,South,685684,33008,6201.28,2358
2026-06-19,C003,Display,Awareness,East,626030,21947,7059.14,2072
2026-06-19,C003,Display,Awareness,West,608496,17780,6346.88,1134
2026-06-19,C004,Email,Retention,North,255370,9593,2731.2,826
2026-06-19,C004,Email,Retention,South,257890,14048,2891.23,874
2026-06-19,C004,Email,Retention,East,278783,15289,2671.5,1341
2026-06-19,C004,Email,Retention,West,286898,11344,2950.77,1002
2026-06-19,C005,Affiliate,Performance,North,325645,10795,4145.14,925
2026-06-19,C005,Affiliate,Performance,South,443866,21468,4067.8,1722
2026-06-19,C005,Affiliate,Performance,East,474658,23846,5237.13,1957
2026-06-19,C005,Affiliate,Performance,West,452971,18607,4401.53,1682
2026-06-20,C001,Search,Performance,North,1242494,49429,11709.97,4476
2026-06-20,C001,Search,Performance,South,967620,34911,10889.77,3161
2026-06-20,C001,Search,Performance,East,1261138,41996,14280.73,3411
2026-06-20,C001,Search,Performance,West,746842,38371,9359.67,3306
2026-06-20,C002,Social,Performance,North,987706,30160,9966.23,1988
2026-06-20,C002,Social,Performance,South,780071,35865,8538.49,2888
2026-06-20,C002,Social,Performance,East,1155501,50305,10971.6,4350
2026-06-20,C002,Social,Performance,West,845420,43486,9566.76,3461
2026-06-20,C003,Display,Awareness,North,578517,23876,6908.7,1667
2026-06-20,C003,Display,Awareness,South,794374,31198,7719.87,2759
2026-06-20,C003,Display,Awareness,East,638324,34806,7627.6,3086
2026-06-20,C003,Display,Awareness,West,809452,28255,7596.2,2159
2026-06-20,C004,Email,Retention,North,256013,10647,3167.1,861
2026-06-20,C004,Email,Retention,South,253640,10134,2799.32,912
2026-06-20,C004,Email,Retention,East,260891,6809,3188.21,425
2026-06-20,C004,Email,Retention,West,322423,11979,3053.2,1076
2026-06-20,C005,Affiliate,Performance,North,466688,13210,4501.73,1143
2026-06-20,C005,Affiliate,Performance,South,384509,13597,4704.96,1161
2026-06-20,C005,Affiliate,Performance,East,501272,15400,4633.86,1344
2026-06-20,C005,Affiliate,Performance,West,498031,15330,4916.42,1028
2026-06-21,C001,Search,Performance,North,1009404,44736,12140.15,4240
2026-06-21,C001,Search,Performance,South,857802,35365,11364.57,2756
2026-06-21,C001,Search,Performance,East,1212747,47478,12535.11,3121
2026-06-21,C001,Search,Performance,West,1054633,39295,13653.77,2243
2026-06-21,C002,Social,Performance,North,751391,21812,7799.04,2013
2026-06-21,C002,Social,Performance,South,1092011,33524,9857.4,2304
2026-06-21,C002,Social,Performance,East,772664,25137,8663.84,2303
2026-06-21,C002,Social,Performance,West,1047793,44421,9603.94,3367
2026-06-21,C003,Display,Awareness,North,687528,17569,7113.05,1009
2026-06-21,C003,Display,Awareness,South,683803,34919,6186.97,2419
2026-06-21,C003,Display,Awareness,East,743191,28109,6930.41,1673
2026-06-21,C003,Display,Awareness,West,685763,26552,7425.77,2045
2026-06-21,C004,Email,Retention,North,279277,11482,2906.96,833
2026-06-21,C004,Email,Retention,South,311233,12604,2939.62,1000
2026-06-21,C004,Email,Retention,East,261236,9706,3451.15,893
2026-06-21,C004,Email,Retention,West,284008,11008,3186.59,1037
2026-06-21,C005,Affiliate,Performance,North,592010,27917,5459.73,1831
2026-06-21,C005,Affiliate,Performance,South,264073,10402,3489.55,929
2026-06-21,C005,Affiliate,Performance,East,444751,21457,4793.4,1815
2026-06-21,C005,Affiliate,Performance,West,500121,13813,5181.23,1271
2026-06-22,C001,Search,Performance,North,939086,42460,9373.74,2693
2026-06-22,C001,Search,Performance,South,1173630,39549,10819.11,2470
2026-06-22,C001,Search,Performance,East,1537573,75769,13532.8,7017
2026-06-22,C001,Search,Performance,West,877669,23815,10885.93,1841
2026-06-22,C002,Social,Performance,North,963624,52153,9458.47,3399
2026-06-22,C002,Social,Performance,South,777927,31146,8238.02,2011
2026-06-22,C002,Social,Performance,East,707194,25375,7614.98,1412
2026-06-22,C002,Social,Performance,West,1028934,36071,10731.05,1985
2026-06-22,C003,Display,Awareness,North,510184,14772,5622.61,1112
2026-06-22,C003,Display,Awareness,South,585933,25725,5705.43,2241
2026-06-22,C003,Display,Awareness,East,753935,28522,7018.83,2369
2026-06-22,C003,Display,Awareness,West,438416,16454,4745.58,1405
2026-06-22,C004,Email,Retention,North,231395,8277,2755.79,531
2026-06-22,C004,Email,Retention,South,257089,12583,2618.65,1087
2026-06-22,C004,Email,Retention,East,266114,12479,2454.44,1060
2026-06-22,C004,Email,Retention,West,280333,10946,3383.81,979
2026-06-22,C005,Affiliate,Performance,North,523172,26300,5310.46,1745
2026-06-22,C005,Affiliate,Performance,South,427970,12281,4366.2,1014
2026-06-22,C005,Affiliate,Performance,East,319392,12008,3994.21,753
2026-06-22,C005,Affiliate,Performance,West,474172,17321,5175.29,1464
2026-06-23,C001,Search,Performance,North,927748,49106,12222.09,4048
2026-06-23,C001,Search,Performance,South,1013826,50250,13275.57,3166
2026-06-23,C001,Search,Performance,East,959918,49619,10457.37,3597
